Generic Name,Company Name, Contact Info, Presentation, Type of Update,Date of Update, Availability Information, Related Information, Resolved Note, Reason for Shortage, Therapeutic Category, Status, Change Date, Date Discontinued, Initial Posting Date, Generic Name Note, Generic Name Link , Company Info Link, Availability Link, Related Info Link,   Resolved Note Link, Discontinued Note Link
Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride, Injection, .9 g/100 mL (NDC 0264-7800-00)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride, Injection, .9 g/100 mL (NDC 0264-7800-10)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride, Injection, .9 g/100 mL (NDC 0264-7800-20)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride, Injection, .9 g/100 mL (NDC 0264-7800-09)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 0264-1800-32)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 0264-1800-31)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 0264-1800-36)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 mg/100 mL (9%, 9mg/mL) (NDC 0409-7101-66)",Revised,5/24/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 mg/100 mL (9%, 9mg/mL) (NDC 0409-7101-67)",Revised,5/24/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 mg/100 mL (9%, 9mg/mL) (NDC 0409-7101-02)",Revised,5/24/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,"Laboratorios Grifols, S.A.",800-848-0462,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 76297-001-21)",Reverified,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,"Laboratorios Grifols, S.A.",800-848-0462,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 76297-001-31)",Reverified,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,"Laboratorios Grifols, S.A.",800-848-0462,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 76297-001-01)",Reverified,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,"Laboratorios Grifols, S.A.",800-848-0462,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 76297-001-41)",Reverified,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,"Laboratorios Grifols, S.A.",800-848-0462,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 76297-001-11)",Reverified,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 63323-623-53)",Revised,6/5/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 63323-623-61)",Revised,6/5/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 65219-472-20)",Revised,6/5/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 65219-474-10)",Revised,6/5/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-0049-18)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-0049-41)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-0049-48)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-0049-31)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-0049-02)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-0049-03)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-0049-04)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-0049-10)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-0049-11)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-0049-38)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-9543-02)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-9543-06)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-9543-04)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 mg/100 mL (NDC 0338-0553-11)",Revised,5/13/2024,Available,On allocation,"
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 450 mg/100 mL (NDC 0338-9151-30)",Revised,5/13/2024,Available,On allocation,"
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 mg/100 mL (NDC 0338-9159-30)",Revised,5/13/2024,Limited Availability,On allocation; Recovery Q3,"
",Demand increase for the drug,Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 900 mg/100 mL (NDC 0338-0553-18)",Revised,5/13/2024,Limited Availability,On allocation: Recovery Q3,"
",Demand increase for the drug,Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-9543-02)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-9543-04)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 g/1000 mL (NDC 0338-9543-06)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 63323-186-02)",Revised,6/5/2024,Limited Availability,"4, 5, 6 & 8 month expiry available upon request; Check wholesalers for inventory","
",Demand increase for the drug,Other,Current,"
","
",6/21/2018,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 63323-186-10)",Revised,6/5/2024,Available,Check wholesalers for inventory,"
",Demand increase for the drug,Other,Current,"
","
",6/21/2018,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride 0.9% In Plastic Container, Injection, 9 mg/1 mL (NDC 63323-186-20)",Revised,6/5/2024,Available,Check wholesalers for inventory,"
","
",Other,Current,"
","
",6/21/2018,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride, Injection, 9 mg/1 mL (NDC 63323-186-00)",Revised,6/5/2024,Unavailable,Next release not available at this time.,"
",Demand increase for the drug,Other,Current,"
","
",6/21/2018,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Sodium Chloride 0.9% In Plastic Container, Injection, 9% (9 mg/1 mL) (NDC 0409-4888-10)",Revised,5/24/2024,Limited Availability,Next Delivery and Estimated Recovery: July 2024,"
",Demand increase for the drug,Other,Current,"
","
",6/21/2018,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Sodium Chloride 0.9% In Plastic Container, Injection, 9% (9 mg/1 mL) (NDC 0409-4888-12)",Revised,5/24/2024,Available,"
","
","
",Other,Current,"
","
",6/21/2018,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Sodium Chloride 0.9% In Plastic Container, Injection, 9% (9 mg/1 mL) (NDC 0409-4888-20)",Revised,5/24/2024,Available,"
","
","
",Other,Current,"
","
",6/21/2018,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Sodium Chloride 0.9% In Plastic Container, Injection, 9% (9 mg/1 mL) (NDC 0409-4888-50)",Revised,5/24/2024,Available,"
","
","
",Other,Current,"
","
",6/21/2018,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,"Medefil, Inc.",630-682-4600,"Sodium Chloride 0.9%, Injection, 9 mg/1 mL (NDC 64253-202-30)",Reverified,5/31/2024,Available,"
","
","
",Other,Current,"
","
",8/2/2018,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Sodium Chloride, Injection, 4 meq/1 mL (NDC 63323-095-61)",Revised,6/5/2024,Available,Check wholesalers for inventory,"
","
",Gastroenterology; Endocrinology/Metabolism; Total Parenteral Nutrition; Pediatric,Current,"
","
",9/18/2023,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Sodium Chloride Injection USP, 0.9%, Injection, 9 mg/1 mL (NDC 0641-0497-25)",Revised,5/17/2024,Unavailable,This presentation is temporarily on backorder.  Recovery is TBD at this time.,"
",Demand increase for the drug,Other,Current,"
","
",6/21/2018,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride, Injection, .45 g/100 mL (NDC 0264-7802-00)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Injection,B. Braun Medical Inc.,800-227-2862,"Sodium Chloride, Injection, .45 g/100 mL (NDC 0264-7802-10)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",12/10/2021,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Irrigation,B. Braun Medical Inc.,800-227-2862,"Irrigation, .9 g/100mL (NDC 0264-7388-60)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",4/28/2023,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Irrigation,B. Braun Medical Inc.,800-227-2862,"Irrigation, .9 g/100mL (NDC 0264-7388-50)",Revised,5/13/2024,Available,"
","
","
",Gastroenterology; Other; Pediatric,Current,"
","
",4/28/2023,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Irrigation,B. Braun Medical Inc.,800-227-2862,"Irrigation, .9 g/100mL (NDC 0264-2201-10)",Revised,5/13/2024,Available,On allocation,"
",Demand increase for the drug,Gastroenterology; Other; Pediatric,Current,"
","
",4/28/2023,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Irrigation,B. Braun Medical Inc.,800-227-2862,"Irrigation, .9 g/100mL (NDC 0264-2201-00)",Revised,5/13/2024,Available,On allocation,"
",Demand increase for the drug,Gastroenterology; Other; Pediatric,Current,"
","
",4/28/2023,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Irrigation,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Irrigation, 900 mg/100 mL (NDC 0338-0048-02)",Revised,5/13/2024,Limited Availability,On allocation; Recovery Q3,"
",Demand increase for the drug,Gastroenterology; Other; Pediatric,Current,"
","
",4/28/2023,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Irrigation,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Irrigation, 900 mg/100 mL (NDC 0338-0048-03)",Revised,5/13/2024,Limited Availability,On allocation; Recovery Q3,"
",Demand increase for the drug,Gastroenterology; Other; Pediatric,Current,"
","
",4/28/2023,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Irrigation,Baxter Healthcare,888-229-0001,"Sodium Chloride 0.9% In Plastic Container, Irrigation, 900 mg/100 mL (NDC 0338-0048-04)",Revised,5/13/2024,Limited Availability,On allocation; Recovery Q3,"
",Demand increase for the drug,Gastroenterology; Other; Pediatric,Current,"
","
",4/28/2023,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Irrigation,"ICU Medical, Inc.",1-866-829-9025 or ProductAvailability@icumed.com,"Sodium Chloride 0.9% In Plastic Container, Irrigation, 900 mg/100 mL (NDC 0990-6138-22)",Reverified,5/22/2024,Limited Availability,"Allocated to Contracted Customers Only. ICU Medical acquired these products from Hospira, a Pfizer company. For questions or inquiries regarding these Hospira labeled products, please contact ICU Medical. Legacy Hospira NDC 0409-6139-22","
",Demand increase for the drug,Gastroenterology; Other; Pediatric,Current,"
","
",4/28/2023,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Irrigation,"ICU Medical, Inc.",1-866-829-9025 or ProductAvailability@icumed.com,"Sodium Chloride 0.9% In Plastic Container, Irrigation, 900 mg/100 mL (NDC 0990-6138-03)",Reverified,5/22/2024,Limited Availability,"Allocated to Contracted Customers Only. ICU Medical acquired these products from Hospira, a Pfizer company. For questions or inquiries regarding these Hospira labeled products, please contact ICU Medical. Legacy Hospira NDC 0409-6139-22","
",Demand increase for the drug,Gastroenterology; Other; Pediatric,Current,"
","
",4/28/2023,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Irrigation,"ICU Medical, Inc.",1-866-829-9025 or ProductAvailability@icumed.com,"Sodium Chloride 0.9% In Plastic Container, Irrigation, 900 mg/100 mL (NDC 0990-7138-09)",Reverified,5/22/2024,Limited Availability,"Allocated to Contracted Customers Only. ICU Medical acquired these products from Hospira, a Pfizer company. For questions or inquiries regarding these Hospira labeled products, please contact ICU Medical. Legacy Hospira NDC 0409-6139-22","
",Demand increase for the drug,Gastroenterology; Other; Pediatric,Current,"
","
",4/28/2023,"
","
","
","
","
","
","
"
Sodium Chloride 0.9% Irrigation,"ICU Medical, Inc.",1-866-829-9025 or ProductAvailability@icumed.com,"Sodium Chloride 0.9% In Plastic Container, Irrigation, 900 mg/100 mL (NDC 0990-7138-36)",Reverified,5/22/2024,Unavailable,"ICU Medical acquired these products from Hospira, a Pfizer company. For questions or inquiries regarding these Hospira labeled products, please contact ICU Medical. Legacy Hospira NDC 0409-7138-36","
",Demand increase for the drug,Gastroenterology; Other; Pediatric,Current,"
","
",4/28/2023,"
","
","
","
","
","
","
"
