Generic Name,Company Name, Contact Info, Presentation, Type of Update,Date of Update, Availability Information, Related Information, Resolved Note, Reason for Shortage, Therapeutic Category, Status, Change Date, Date Discontinued, Initial Posting Date, Generic Name Note, Generic Name Link , Company Info Link, Availability Link, Related Info Link,   Resolved Note Link, Discontinued Note Link
Sufentanil Citrate Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,Information pending,New,5/3/2022,Information pending,"
","
",Information pending,Analgesia/Addiction;Pediatric,Current,"
","
",5/3/2022,"
","
","
","
","
","
","
"
Sufentanil Citrate Injection,Akorn Pharmaceuticals,800-932-5676,"50 mcg/mL (NDC 17478-050-02), 2mL vial, 10 pack",New,5/4/2022,On backorder,"
","
",Availability of API,Analgesia/Addiction;Pediatric,Current,"
","
",5/3/2022,"
","
","
","
","
","
","
"
Sufentanil Citrate Injection,Akorn Pharmaceuticals,800-932-5676,"50 mcg/mL (NDC 17478-050-05), 5mL vial, 10 pack",New,5/4/2022,On backorder,"
","
",Availability of API,Analgesia/Addiction;Pediatric,Current,"
","
",5/3/2022,"
","
","
","
","
","
","
"
Sulfacetamide Sodium and Prednisolone Acetate Ophthalmic Ointment,Abbvie,800-678-1605,Blephamide S.O.P. (sulfacetamide sodium 10% and prednisolone acetate 0.2%) 1 TUBE in 1 CARTON 3.5 g in 1 TUBE (NDC 0023-0313-04),New,9/13/2021,"
","
","
","
",Ophthalmology,To be Discontinued,"
","
",9/13/2021,"
","
","
","
","
","
","
"
Sulfacetamide Sodium and Prednisolone Acetate Ophthalmic Ointment,Abbvie,800-678-1605,Blephamide (prednisolone acetate; sulfacetamide sodium) (NDC 11980-022-05) - 5 mL in 10 mL bottle,New,6/9/2022,"
","
","
","
",Ophthalmology,To be Discontinued,"
","
",6/9/2022,"
","
","
","
","
","
","
"
Sulfacetamide Sodium Solution,Abbvie,800-678-1605,Bleph-10® (sulfacetamide sodium) (NDC 11980-011-05) - 5 mL in 10 mL bottle,New,6/9/2022,"
","
","
","
",Ophthalmology,To be Discontinued,"
","
",6/9/2022,"
","
","
","
","
","
","
"
Sulfasalazine Tablets,Chartwell Pharma,845-268-5000 Ext. 510,500 mg tablets; bottle of 100 (NDC 62135-960-01),Revised,10/25/2022,Available,"
","
","
",Gastroenterology,Current,"
","
",4/24/2020,"
","
","
","
","
","
","
"
Sulfasalazine Tablets,Chartwell Pharma,845-268-5000 Ext. 510,500 mg tablets; Bottle of 500 (NDC 62135-960-05),Revised,10/25/2022,Available,"
","
","
",Gastroenterology,Current,"
","
",4/24/2020,"
","
","
","
","
","
","
"
Sulfasalazine Tablets,Chartwell Pharma,845-268-5000 Ext. 510,500 mg tablets; Bottle of 1000 (NDC 62135-960-10),Revised,10/25/2022,Available,"
","
","
",Gastroenterology,Current,"
","
",4/24/2020,"
","
","
","
","
","
","
"
Sulfasalazine Tablets,Chartwell Pharma,845-268-5000 Ext. 510,500 mg tablets; Bottle of 300 (NDC 62135-960-31),Revised,10/25/2022,Available,"
","
","
",Gastroenterology,Current,"
","
",4/24/2020,"
","
","
","
","
","
","
"
Sulfasalazine Tablets,Chartwell Pharma,845-268-5000 Ext: 510,500 mg tablets; Bottle of 100 (NDC 23155-019-01),Revised,10/25/2022,"Product Available. Distributed by Chartwell. For inquiries, call Customer Service number 845-268-5000  Ext: 510.","
","
",Other,Gastroenterology,Current,"
","
",4/24/2020,"
","
","
","
","
","
","
"
Sulfasalazine Tablets,Pfizer Pharmaceuticals,800-533-4535,AZULFIDINE (Sulfasalazine tablets) 500 mg tablets; Bottle of 100 (NDC 0013-0101-10),Reverified,1/20/2023,Available,"
","
",Other,Gastroenterology,Current,"
","
",4/24/2020,"
","
","
","
","
","
","
"
Sulfasalazine Tablets,Pfizer Pharmaceuticals,800-533-4535,AZULFIDINE (Sulfasalazine tablets) 500 mg tablets; Bottle of 300 (NDC 0013-0101-20/0013-0101-30),Reverified,1/20/2023,Available,"
","
",Other,Gastroenterology,Current,"
","
",4/24/2020,"
","
","
","
","
","
","
"
Sulfasalazine Tablets,Pfizer Pharmaceuticals,800-533-4535,AZULFIDINE EN-tabs® (Sulfasalazine delayed release tablets) 500 mg Delayed-Release tablets; Bottle of 100 (NDC 0013-0102-50),Reverified,1/20/2023,Available,"
","
",Other,Gastroenterology,Current,"
","
",4/24/2020,"
","
","
","
","
","
","
"
Sulfasalazine Tablets,Pfizer Pharmaceuticals,800-533-4535,AZULFIDINE EN-tabs® (Sulfasalazine delayed release tablets) 500 mg Delayed-Release tablets; Bottle of 300 (NDC 0013-0102-20/0013-0102-60),Reverified,1/20/2023,Available,"
","
",Other,Gastroenterology,Current,"
","
",4/24/2020,"
","
","
","
","
","
","
"
Sulfasalazine Tablets,Pfizer Pharmaceuticals,800-533-4535,Sulfasalazine Delayed-Release Tablets 500 mg Delayed-Release tablets; bottle of 100 (NDC 59762-0104-1/59762-0104-5),Reverified,1/20/2023,Available,"
","
",Other,Gastroenterology,Current,"
","
",4/24/2020,"
","
","
","
","
","
","
"
Sulfasalazine Tablets,Pfizer Pharmaceuticals,800-533-4535,Sulfasalazine Delayed-Release Tablets 500 mg Delayed-Release tablets; bottle of 300 (NDC 59762-0104-6),Reverified,1/20/2023,Available,"
","
",Other,Gastroenterology,Current,"
","
",4/24/2020,"
","
","
","
","
","
","
"
Sulfasalazine Tablets,Pfizer Pharmaceuticals,800-533-4535,500 mg tablets; bottle of 100 (NDC 59762-5000-1/59762-5000-5),Reverified,1/20/2023,Limited Supply Available Next delivery and Estimated Recovery: Q1 2023,"
","
",Other,Gastroenterology,Current,"
","
",4/24/2020,"
","
","
","
","
","
","
"
Sulfasalazine Tablets,Pfizer Pharmaceuticals,800-533-4535,500 mg tablets; bottle of 300 (NDC 59762-5000-6),Reverified,1/20/2023,Limited Supply Available Next delivery and Estimated Recovery: Q1 2023,"
","
",Other,Gastroenterology,Current,"
","
",4/24/2020,"
","
","
","
","
","
","
"
Sulfasalazine Tablets,Teva Pharmaceuticals,800-545-8800,500 mg 100 Count (NDC 00591-0796-01),Revised,1/9/2023,Unavailable,Recovery expected Q4 2022,"
","
",Gastroenterology,Current,"
","
",4/24/2020,"
","
","
","
","
","
","
"
Sulfasalazine Tablets,Teva Pharmaceuticals,800-545-8800,500 mg 1000 Count (NDC 00591-0796-10),Revised,1/9/2023,Unavailable,Recovery expected Q4 2022,"
","
",Gastroenterology,Current,"
","
",4/24/2020,"
","
","
","
","
","
","
"
Sulfasalazine Tablets,Teva Pharmaceuticals,800-545-8800,500 mg 500 Count (NDC 00591-0796-05),Revised,1/9/2023,Allocation,"
","
","
",Gastroenterology,Current,"
","
",4/24/2020,"
","
","
","
","
","
","
"
Sumatriptan (Sumavel DosePro) Injection,"Endo Pharmaceuticals, Inc.",800-462-3636,Sumavel DosePro (sumatriptan injection) 6mg/0.5mL (NDC 63481-367-06),New,2/27/2018,"
","
","
","
",Neurology,To be Discontinued,"
","
",2/27/2018,"
","
","
","
","
","
","
"
Sumatriptan Succinate Injection,Teva Pharmaceuticals,800-545-8800,6 mg/0.5 mL  (NDC 0703-7351-01),New,12/5/2019,"
","
","
","
",Neurology,To be Discontinued,"
","
",12/5/2019,"
","
","
","
","
","
","
"
Synercid Injection,Pfizer,844-646-4398,500 mg; 10 mL Single Dose Glass Vial  (NDC 61570-260-10),New,8/30/2022,"
",Discontinuation of the manufacture of the drug.,"
","
",Antibiotic,To be Discontinued,8/30/2022,8/30/2022,8/30/2022,"
","
","
","
","
","
","
"
Tacrolimus Capsules,Ascend Laboratories LLC.,860-667-7081,0.5 mg 100’s count (NDC 67877-278-01),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,Ascend Laboratories LLC.,860-667-7081,1 mg 100’s count (NDC 67877-279-01),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,Ascend Laboratories LLC.,860-667-7081,5 mg 100’s count (NDC 67877-280-01),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,Glenmark Pharmaceuticals,888-721-7115,0.5 mg 100 count bottles (NDC 68462-685-01),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,Glenmark Pharmaceuticals,888-721-7115,1 mg 100 count bottles (NDC 68462-686-01),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,Glenmark Pharmaceuticals,888-721-7115,5 mg 100 count bottles (NDC 68462-687-01),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,"Dr. Reddy's Laboratories, Inc.",866-733-3952,0.5 mg (NDC 55111-525-01),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,"Dr. Reddy's Laboratories, Inc.",866-733-3952,1 mg (NDC 55111-526-01),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,"Dr. Reddy's Laboratories, Inc.",866-733-3952,5 mg (NDC 55111-527-01),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,"BPI Labs, LLC",727-471-0850 ext. 275,1 mg 100 count bottle (NDC 54288-135-01),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,"Mylan Pharmaceuticals Inc., a Viatris Company",800-796-9526,"0.5 mg, 100s (NDC 0378-2045-01)",Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,"Mylan Pharmaceuticals Inc., a Viatris Company",800-796-9526,"1 mg, 100s (NDC 0378-2046-01)",Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,"Mylan Pharmaceuticals Inc., a Viatris Company",800-796-9526,"5 mg, 100s (NDC 0378-2047-01)",Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,Accord Healthcare Inc.,"866-941-7875, option 2",0.5 mg 100 count (NDC 1672904101),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,Accord Healthcare Inc.,"866-941-7875, option 2",1 mg 100 count (NDC 1672904201),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,Accord Healthcare Inc.,"866-941-7875, option 2",5 mg 100 count (NDC 1672904301),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,"Veloxis Pharmaceuticals, Inc.",919-591-3085,Envarsus XR 0.75 mg Extended-Release Tablets 30 count (NDC 68992-3075-3),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,"Veloxis Pharmaceuticals, Inc.",919-591-3085,Envarsus XR 0.75 mg Extended-Release Tablets 100 count (NDC 68992-3075-1),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,"Veloxis Pharmaceuticals, Inc.",919-591-3085,Envarsus XR 1 mg Extended-Release Tablets 30 count (NDC 68992-3010-3),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,"Veloxis Pharmaceuticals, Inc.",919-591-3085,Envarsus XR 1 mg Extended-Release Tablets 100 count (NDC 68992-3010-1),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,"Veloxis Pharmaceuticals, Inc.",919-591-3085,Envarsus XR 4 mg Extended-Release Tablets 30 count (NDC 68992-3040-3),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,"Veloxis Pharmaceuticals, Inc.",919-591-3085,Envarsus XR 4 mg Extended-Release Tablets 100 count (NDC 68992-3040-1),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,Strides Pharma Inc.,855-273-0146,1 mg 100 count bottles (NDC 64338-721-06),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,Strides Pharma Inc.,855-273-0146,0.5 mg 100 count bottles (NDC 64380-720-06),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,Strides Pharma Inc.,855-273-0146,5 mg 100 count bottles (NDC 64380-722-06),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,Sandoz,800-525-8747,0.5 mg 100 count bottle (NDC 0781-2102-01),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,Sandoz,800-525-8747,1 mg 100 count bottle (NDC 0781-2103-04),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,Sandoz,800-525-8747,5 mg 100 count bottle (NDC 0781-2104-01),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,Astellas,800-727-7003,PROGRAF® (tacrolimus) capsules 0.5 mg 100 count bottle (NDC 0469-0607-73),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,Astellas,800-727-7003,PROGRAF® (tacrolimus) capsules 5 mg 100 count bottle (NDC 0469-0657-73),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,Astellas,800-727-7003,PROGRAF® (tacrolimus) capsules 1 mg 100 count bottle (NDC 0469-0617-73),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,Astellas,800-727-7003,ASTAGRAF XL® (tacrolimus extended release capsules) 0.5 mg 30 count bottle (NDC 0469-0647-73),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,Astellas,800-727-7003,ASTAGRAF XL® (tacrolimus extended release capsules) 1 mg 30 count bottle (NDC 0469-0677-73),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,Astellas,800-727-7003,ASTAGRAF XL® (tacrolimus extended release capsules) 5 mg 30 count bottle (NDC 0469-0687-73),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,Astellas,800-727-7003,PROGRAF® Granules (tacrolimus for oral suspension) 0.2 mg unit dose packets (NDC 0469-1230-50),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
Tacrolimus Capsules,Astellas,800-727-7003,PROGRAF® Granules (tacrolimus for oral suspension) 1 mg unit dose packets (NDC 0469-1330-50),Revised,5/2/2022,"
","
",Available,"
",Transplant,Resolved,"
","
",5/17/2019,"
","
","
","
","
","
","
"
"Talwin (Pentazocine Lactate Injection, USP, CIV)","Hospira, Inc.",844-646-4398,30 mg/mL; 1 mL glass ampul (NDC 00409-1941-01),New,4/16/2018,"
","
","
","
",Analgesia/Addiction,To be Discontinued,"
","
",4/16/2018,"
","
","
","
","
","
","
"
Technetium Tc 99m Sulfur Colloid Injection,Sun Pharmaceutical Industries Inc.,800-221-7554,5 Vial Kit (NDC 45567-0030-1),Revised,4/29/2022,"
","
",Available,"
",Medical Imaging,Resolved,"
","
",10/8/2021,"
","
","
","
","
","
","
"
Technetium TC-99M Mebrofenin Injection,Sun Pharmaceutical Industries Inc.,800-221-7554,5 vial kit (NDC 45567-0455-1),Revised,6/28/2022,On backorder.,"
","
",Other,Medical Imaging,Current,"
","
",3/30/2022,"
","
","
","
","
","
","
"
Technetium TC-99M Mebrofenin Injection,Sun Pharmaceutical Industries Inc.,800-221-7554,30 vial kit (NDC 45567-0455-2),Revised,6/28/2022,On backorder.,"
","
",Other,Medical Imaging,Current,"
","
",3/30/2022,"
","
","
","
","
","
","
"
Technetium TC-99M Mebrofenin Injection,Bracco Diagnostics,877-272-2269,"CHOLETEC- mebrofenin injection, powder, lyophilized, for solution; Kit for the Preparation of Technetium Tc 99m Mebrofenin, supplied as 10 sterile multidose reaction vials per kit. (NDC 0270-0083-20)",Reverified,9/13/2022,Available,"
","
",Delay in shipping of the drug,Medical Imaging,Current,"
","
",3/30/2022,"
","
","
","
","
","
","
"
Technetium TC-99m Sodium Pertechnetate Generator,Curium US LLC,888-744-1414,"(ULTRA-TECHNEKOW V4) 1.0 Ci 69945-010-03; 1.5 Ci 69945-015-04, 2.0 Ci 69945-020-05, 2.5 Ci 69945-025-06, 3.0 Ci 69945-030-07; 3.5 Ci 69945-035-08, 5.0 Ci 69945-051-09, 6.0 Ci 69945-060-10, 7.5 Ci 79945-075-11, 11.0 Ci 69945-110-12, 14.0 Ci 69945-140-13, 16.0 Ci 69945-160-14, 19.0 Ci 69945-190-15",Revised,1/18/2023,"
","
",Available,"
",Medical Imaging,Resolved,1/18/2023,"
",11/17/2022,"
","
","
","
","
","
","
"
Technetium TC-99m Sodium Pertechnetate Generator,"Lantheus Medical Imaging, Inc.",800-299-3431,"(Technelite) 3 Ci 11994-090-01; 4 Ci 11994-090-03, 4.5 Ci 11994-090-04, 5 Ci 11994-090-05, 6 Ci 11994-090-06, 7.5 Ci 11994-090-07, 10 Ci 11994-090-09, 12.5 Ci 11994-090-10, 15 Ci 11994-090-11, 18 Ci  11994-090-12, 20 Ci 11994-090-13, 1 Ci 11994-090-36, 2 Ci 11994-090-73, 2.5 Ci 11994-090-92, 3 Ci 11994-091-01, 4 Ci 11994-091-03, 4.5 Ci 11994-091-04, 5 Ci 11994-091-05, 6 Ci 11994-091-06, 7.5 Ci 11994-091-07, 10 Ci 11994-091-09, 12.5 CI 11994-091-10, 15 Ci 11994-091-11, 18 Ci 11994-091-12, 20 Ci 11994-091-13, 1 Ci 11994-091-36, 2 Ci 11994-091-73, 2.5 Ci 11994-091-92",Revised,1/18/2023,"
","
",Available,"
",Medical Imaging,Resolved,1/18/2023,"
",11/17/2022,"
","
","
","
","
","
","
"
Technetium TC-99m Sodium Pertechnetate Generator,Northstar Medical Radioisotopes LLC,844-438-6659 or 608-313-8000,"(RADIOGENIX SYSTEM) 30-1153 mCi per Source Vessel / Generator, 22-30 mL vial; NDCs 71612-075-002 for 7.5Ci, 71612-120-02 for 12Ci, 71612-150-02 for 15Ci, and 71612-190-02 for 19Ci",Revised,1/18/2023,"
","
",Available,"
",Medical Imaging,Resolved,1/18/2023,"
",11/17/2022,"
","
","
","
","
","
","
"
Technetium Tc99m Succimer Injection (DMSA),Theragnostics Inc.,617-286-7479,ROTOP DMSA (Kit for the Preparation of Technetium Tc99m Succimer Injection). One vial contains 1.74 mg powder with the active substance: 1.0 mg succimer.  Five vials included in a carton (NDC 71647-001-01),Revised,1/12/2023,"
","
",Please review the following website for more information: www.nephroscan.com,"
",Medical Imaging,Resolved,1/12/2023,"
",8/7/2017,"
","
","
","
","
","
","
"
Telmisartan and Amlodipine (Twynsta) Tablets,"Boehringer Ingelheim Pharmaceuticals, Inc.",203-798-4375,"Telmisartan and Amlodipine (Twynsta) tablets 80mg/10mg, 30 count blister (NDC 0597-0127-37)",New,3/6/2018,"
","
","
","
",Cardiovascular,To be Discontinued,"
","
",3/6/2018,"
","
","
","
","
","
","
"
Temozolomide Capsules,"ANI Pharmaceuticals, Inc.",800-434-1121,5mg capsules (NDCs 62559-920-51 and 62559-920-14),New,4/12/2022,"
","
","
","
",Oncology,To be Discontinued,"
","
",4/12/2022,"
","
","
","
","
","
","
"
Temozolomide Capsules,"ANI Pharmaceuticals, Inc.",800-434-1211,20mg capsules (NDCs 62559-921-51 and 62559-921-14),New,4/12/2022,"
","
","
","
",Oncology,To be Discontinued,"
","
",4/12/2022,"
","
","
","
","
","
","
"
Temozolomide Capsules,"ANI Pharmaceuticals, Inc.",800-434-1211,100mg capsules (NDCs 62559-922-51 and 62559-922-14),New,4/12/2022,"
","
","
","
",Oncology,To be Discontinued,"
","
",4/12/2022,"
","
","
","
","
","
","
"
Temozolomide Capsules,"ANI Pharmaceuticals, Inc.",800-434-1211,140mg capsules (NDCs 62559-923-51 and 62559-923-14),New,4/12/2022,"
","
","
","
",Oncology,To be Discontinued,"
","
",4/12/2022,"
","
","
","
","
","
","
"
Temozolomide Capsules,"ANI Pharmaceuticals, Inc.",800-434-1211,180mg capsules (NDCs 62559-924-51 and 62559-924-14),New,4/12/2022,"
","
","
","
",Oncology,To be Discontinued,"
","
",4/12/2022,"
","
","
","
","
","
","
"
