Generic Name,Company Name, Contact Info, Presentation, Type of Update,Date of Update, Availability Information, Related Information, Resolved Note, Reason for Shortage, Therapeutic Category, Status, Change Date, Date Discontinued, Initial Posting Date, Generic Name Note, Generic Name Link , Company Info Link, Availability Link, Related Info Link,   Resolved Note Link, Discontinued Note Link
Hydromorphone Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"(Dilaudid) 0.2 mg per 1 mL, prefilled syringe, MicroVault packaging (NDC 76045-121-11)",Revised,7/22/2021,Available,Check wholesalers for inventory,"
","
",Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"(Dilaudid) 2 mg per 1 mL, prefilled syringe, MicroVault packaging (NDC 76045-010-11)",Revised,7/22/2021,Available,Check wholesalers for inventory,"
","
",Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"(Dilaudid) 0.5 mg per 0.5 mL, prefilled syringe (NDC 76045-009-06)                                                                                           Microvault",Revised,7/22/2021,Available,Check wholesalers for inventory,"
","
",Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"(Dilaudid) 1 mg per 1 mL, prefilled syringe (NDC 76045-009-11)                                                                                                                                                                                     Microvault",Revised,7/22/2021,Available,Check wholesalers for inventory,"
","
",Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"1 mg per 1 mL, Single dose vial, (NDC 63323-852-25)",Revised,7/22/2021,Backordered. Next release August 2021.,Check wholesalers for inventory,"
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"2 mg per 1 mL, Single dose vial, (NDC 63323-853-25)",Revised,7/22/2021,Available,Check wholesalers for inventory,"
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"4 mg per 1 mL, Single dose vial, (NDC 63323-854-10)",Revised,7/22/2021,Available,Check wholesalers for inventory,"
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"10 mg per 1 mL, Single dose vial, high potency formulation (HPF), (NDC 63323-851-10)",Revised,7/22/2021,Available,Check wholesalers for inventory,"
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"50 mg per 5 mL, Single dose vial, high potency formulation (HPF), (NDC 63323-851-15)",Revised,7/22/2021,Available,Check wholesalers for inventory,"
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"500 mg per 50 mL, Single dose vial, high potency formulation (HPF), (NDC 63323-851-50)",Revised,7/22/2021,Available,Check wholesalers for inventory,"
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"(Dilaudid) 0.5 mg per 0.5 mL, prefilled syringe (NDC 76045-009-05)",Revised,7/22/2021,Check wholesalers for inventory,Check wholesalers for inventory,"
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"(Dilaudid) 1 mg per 1 mL, prefilled syringe (NDC 76045-009-10)                                                                                                                                       Blister pack",Revised,7/22/2021,Check wholesalers for inventory,Check wholesalers for inventory,"
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"(Dilaudid) 2 mg per 1 mL, prefilled syringe (NDC 76045-010-10)",Revised,7/22/2021,Backordered. Next release date not available at this time.,Check wholesalers for inventory,"
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"(Dilaudid) 4 mg per 1 mL, prefilled syringe (NDC 76045-011-10)",Revised,7/22/2021,Backordered. Next release date not available at this time.,"
","
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,Teva Pharmaceuticals,800-545-8800,10 MG/1ML (NDC0703-0110-03),Reverified,7/20/2021,Backordered – Est date of availability Mid August,"
","
","
",Analgesia/Addiction,Current,"
","
",11/1/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,Teva Pharmaceuticals,800-545-8800,10 MG/1ML (NDC 0703-0113-03),Reverified,7/20/2021,Available,"
","
","
",Analgesia/Addiction,Current,"
","
",11/1/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,Teva Pharmaceuticals,800-545-8800,10 MG/1 ML (NDC 0703-0018-01),Reverified,7/20/2021,Available,"
","
","
",Analgesia/Addiction,Current,"
","
",11/1/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"2 mg/mL, 1 mL vial (NDC 0641-0121-25)",Reverified,7/6/2021,Inventory is currently available.,Additional lots will be scheduled for manufacturing to meet demand.  Product will be made available as it is released.,"
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",11/3/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"2 mg/mL, 20 mL vial (NDC 0641-2341-41)",Reverified,7/6/2021,Inventory is currently available.,Additional lots will be scheduled for manufacturing to meet demand.  Product will be made available as it is released.,"
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",11/3/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Hospira, Inc.",844-646-4398,0.5 mg/0.5 mL (1 mg/mL); iSecure Luer Lock Glass Syringe (NDC 00409-1283-05),Revised,7/27/2021,Limited Supply Available. Next Delivery: September 2021; Estimated Recovery: November 2021,"
","
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Hospira, Inc.",844-646-4398,1 mg/1 mL (1 mg/1 mL); iSecure Luer Lock Glass Syringe (NDC 00409-1283-10),Revised,7/27/2021,Discontinued,"
","
",Discontinuation of the manufacture of the drug,Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Hospira, Inc.",844-646-4398,2 mg/1 mL (2 mg/mL); iSecure Luer Lock Glass Syringe (NDC 00409-1312-10),Revised,7/27/2021,Discontinued,"
","
",Discontinuation of the manufacture of the drug,Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Hospira, Inc.",844-646-4398,1 mg/1 mL (1 mg/mL); Carpuject Luer Lock Glass Syringe (NDC 00409-1283-31),Revised,7/27/2021,Next Delivery: August 2021; Estimated Recovery: September 2021,"
","
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Hospira, Inc.",844-646-4398,2 mg/1 mL (2 mg/mL); Carpuject Luer Lock Glass Syringe (NDC 00409-1312-30),Revised,7/27/2021,Available,"
","
",Other,Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Hospira, Inc.",844-646-4398,4 mg/1 mL (4 mg/mL); Carpuject Luer Lock Glass Syringe (NDC 00409-1304-31),Revised,7/27/2021,Available,"
","
",Other,Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Hospira, Inc.",844-646-4398,1 mg/1 mL (1 mg/mL); Glass Ampul (NDC 00409-2552-01),Revised,7/27/2021,Next Delivery and Estimated Recovery: September 2021,"
","
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Hospira, Inc.",844-646-4398,2 mg/1 mL (2 mg/mL); Glass Ampul (NDC 00409-3356-01),Revised,7/27/2021,Discontinued,"
","
",Discontinuation of the manufacture of the drug,Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Hospira, Inc.",844-646-4398,4 mg/1 mL (4 mg/mL); Glass Ampul (NDC 00409-2540-01),Revised,7/27/2021,Discontinued,"
","
",Discontinuation of the manufacture of the drug,Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Hospira, Inc.",844-646-4398,2 mg/1 mL (2 mg/mL); Single Dose Glass Fliptop Vial (NDC 00409-3365-01),Revised,7/27/2021,Available,"
","
",Other,Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Hospira, Inc.",844-646-4398,10 mg/mL (10 mg/mL); Single Dose Glass Fliptop Vial (NDC 00409-2634-01),Revised,7/27/2021,Next Delivery and Estimated Recovery: August 2021,"
","
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Hospira, Inc.",844-646-4398,50 mg/5 mL (10 mg/mL); Single Dose Glass Fliptop Vial (NDC 00409-2634-05),Revised,7/27/2021,Available,"
","
",Other,Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,"Hospira, Inc.",844-646-4398,500 mg/50 mL (10 mg/mL); Single Dose Glass Fliptop Vial (NDC 00409-2634-50),Revised,7/27/2021,Available,"
","
",Other,Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,Akorn Pharmaceuticals,800-932-5676,"10 mg/mL, 1 mL ampule, 10 count (NDC 17478-0540-01)",Reverified,5/19/2021,Available,"
","
","
",Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,Akorn Pharmaceuticals,800-932-5676,"10 mg/mL, 5 mL ampule, 10 count (NDC 17478-0540-05)",Reverified,5/19/2021,Available,"
","
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydromorphone Hydrochloride Injection,Akorn Pharmaceuticals,800-932-5676,"10 mg/mL, 50 mL vial, 10 count (NDC 17478-0540-50)",Reverified,5/19/2021,Available,"
","
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",10/31/2017,"
","
","
","
","
","
","
"
Hydroxocobalamin Injection,SERB SA,"
","Hydroxocobalamin Injection (Cyanokit) intravenous powder for solution for injection, 5 gram, vial, (NDC 11704-0370-01)",Reverified,7/29/2021,Anticipate lots to be delivered monthly; beginning in June.,Product Is distributed by Meridian Medical Technologies.  Contact number: 1-800-638-8093,Other,Other,Endocrinology/Metabolism,Current,"
","
",4/20/2021,"
","
","
","
","
","
","
"
Hydroxocobalamin Injection,Teva Pharmaceuticals,800-545-8800,"Hydroxocobalamin Injection 1000MCG/ML, 1X30ML(NDC 0591-2888-30)",Reverified,7/20/2021,Available,"
","
",Other,Endocrinology/Metabolism,Current,"
","
",4/20/2021,"
","
","
","
","
","
","
"
Hydroxychloroquine Sulfate Tablets,Teva Pharmaceuticals,800-545-8800,"200 mg, 500 count bottle (NDC 0591-3041-05)",New,12/7/2020,"
",Teva made a business decision to discontinue this product.,"
","
",Anti-Infective;Rheumatology,To be Discontinued,12/7/2020,12/7/2020,12/7/2020,"
","
","
","
","
","
","
"
Hydroxyprogesterone Caproate Injection,AuroMedics Pharma LLC (mfd. by Eugia Pharmaceutical Specialities Ltd.),888-238-7880,Hydroxyprogesterone Caproate Injection USP 250 mg/1 mL single-dose vial (NDC 55150-309-01),Revised,8/2/2019,"
","
","
","
",Reproductive,Resolved,8/2/2019,"
",1/25/2019,"
","
","
","
","
","
","
"
Hydroxyprogesterone Caproate Injection,AuroMedics Pharma LLC (mfd. by Eugia Pharmaceutical Specialities Ltd.),888-238-7880,"Hydroxyprogesterone Caproate Injection USP 1,250 mg/5 mL multiple-dose vial (NDC 55150-310-01)",Revised,8/2/2019,"
","
","
","
",Reproductive,Resolved,8/2/2019,"
",1/25/2019,"
","
","
","
","
","
","
"
Hydroxyprogesterone Caproate Injection,Slayback Pharma,844-566-2505,Hydroxyprogesterone Caproate Injection 250 mg/ 1 ml (NDC 71225-105-01),Revised,8/2/2019,"
","
","
","
",Reproductive,Resolved,8/2/2019,"
",1/25/2019,"
","
","
","
","
","
","
"
Hydroxyprogesterone Caproate Injection,American Regent/Luitpold,800-645-1706,"Hydroxyprogesterone Caproate Injection, USP 250mg/mL 1mL Single Dose Vial (NDC 0517-1767-01)",Revised,8/2/2019,"
","
","
","
",Reproductive,Resolved,8/2/2019,"
",1/25/2019,"
","
","
","
","
","
","
"
Hydroxyprogesterone Caproate Injection,Slayback Pharma,844-566-2505,"Hydroxyprogesterone Caproate Injection, USP 1,250 mg/ 5 ml (NDC 71225-104-01)",Revised,8/2/2019,"
","
","
","
",Reproductive,Resolved,8/2/2019,"
",1/25/2019,"
","
","
","
","
","
","
"
Hydroxyprogesterone Caproate Injection,"AMAG Pharmaceuticals, Inc.",800-847-3418,Single dose auto-injector 1.1mL for subcutaneous injection: (NDC 64011-247-02),Revised,8/2/2019,"
","
","
","
",Reproductive,Resolved,8/2/2019,"
",1/25/2019,"
","
","
","
","
","
","
"
Hydroxyprogesterone Caproate Injection,"AMAG Pharmaceuticals, Inc.",800-847-3418,Single-dose vial 1mL for intramuscular injection: (NDC 66993-038-01),Revised,8/2/2019,"
","
","
","
",Reproductive,Resolved,8/2/2019,"
",1/25/2019,"
","
","
","
","
","
","
"
Hydroxyprogesterone Caproate Injection,"AMAG Pharmaceuticals, Inc.",800-847-3418,Multi-dose vial 5mL for intramuscular injection: (NDC 64011-243-01),Revised,8/2/2019,"
","
","
","
",Reproductive,Resolved,8/2/2019,"
",1/25/2019,"
","
","
","
","
","
","
"
Hydroxyprogesterone Caproate Injection,Prasco Laboratories,866-525-0688,Single-dose vial 1mL for intramuscular injection: (NDC 66993-038-01),Revised,8/2/2019,"
","
","
","
",Reproductive,Resolved,8/2/2019,"
",1/29/2019,"
","
","
","
","
","
","
"
Hydroxypropyl (Lacrisert) Cellulose Ophthalmic Insert,"Bausch Health Americas, Inc.",800-321-4576,"Lacrisert, 5 mg per ophthalmic insert, 60 unit dose blister pack (NDC 24208-800-60)",Revised,5/4/2021,Limited product availability,"
","
",Other,Ophthalmology,Current,"
","
",5/1/2020,"
","
","
","
","
","
","
"
Hydroxyzine Pamoate Oral Capsules,Teva Pharmaceuticals,800-545-8800,100 mg 100 count (NDC 0555-0324-02),Revised,2/17/2021,"
","
","
","
",Psychiatry,Resolved,2/17/2021,"
",3/12/2019,"
","
","
","
","
","
","
"
Hydroxyzine Pamoate Oral Capsules,Teva Pharmaceuticals,800-545-8800,25 mg 100 count (NDC 0555-0323-02),Revised,2/17/2021,"
","
","
","
",Psychiatry,Resolved,2/17/2021,"
",3/12/2019,"
","
","
","
","
","
","
"
Hydroxyzine Pamoate Oral Capsules,Teva Pharmaceuticals,800-545-8800,25 mg 500 count (NDC 0555-0323-04),Revised,2/17/2021,"
","
","
","
",Psychiatry,Resolved,2/17/2021,"
",3/12/2019,"
","
","
","
","
","
","
"
Hydroxyzine Pamoate Oral Capsules,Teva Pharmaceuticals,800-545-8800,50 mg 100 count (NDC 0555-0302-02),Revised,2/17/2021,"
","
","
","
",Psychiatry,Resolved,2/17/2021,"
",3/12/2019,"
","
","
","
","
","
","
"
Hydroxyzine Pamoate Oral Capsules,Teva Pharmaceuticals,800-545-8800,50 mg 500 count (NDC 0555-0302-04),Revised,2/17/2021,"
","
","
","
",Psychiatry,Resolved,2/17/2021,"
",3/12/2019,"
","
","
","
","
","
","
"
Hydroxyzine Pamoate Oral Capsules,Sandoz,800-525-8747,25 mg 100 count (NDC 0185-0674-01),Revised,2/17/2021,"
","
","
","
",Psychiatry,Resolved,2/17/2021,"
",3/12/2019,"
","
","
","
","
","
","
"
Hydroxyzine Pamoate Oral Capsules,Sandoz,800-525-8747,25 mg 500 count (NDC 0185-0674-05),Revised,2/17/2021,"
","
","
","
",Psychiatry,Resolved,2/17/2021,"
",3/12/2019,"
","
","
","
","
","
","
"
Hydroxyzine Pamoate Oral Capsules,Impax Laboratories,877-835-5472,Hydroxyzine Pamoate 25mg Cap 100ct (NDC 00115-1803-01),Revised,2/17/2021,"
","
","
","
",Psychiatry,Resolved,2/17/2021,"
",3/12/2019,"
","
","
","
","
","
","
"
Hydroxyzine Pamoate Oral Capsules,Impax Laboratories,877-835-5472,Hydroxyzine Pamoate 25mg Cap 500ct (NDC 00115-1803-02),Revised,2/17/2021,"
","
","
","
",Psychiatry,Resolved,2/17/2021,"
",3/12/2019,"
","
","
","
","
","
","
"
Hydroxyzine Pamoate Oral Capsules,Impax Laboratories,877-835-5472,Hydroxyzine Pamoate 50mg Cap 100ct (NDC 00115-1804-01),Revised,2/17/2021,"
","
","
","
",Psychiatry,Resolved,2/17/2021,"
",3/12/2019,"
","
","
","
","
","
","
"
Hydroxyzine Pamoate Oral Capsules,Impax Laboratories,877-835-5472,Hydroxyzine Pamoate 50mg Cap 500ct (NDC 00115-1804-02),Revised,2/17/2021,"
","
","
","
",Psychiatry,Resolved,2/17/2021,"
",3/12/2019,"
","
","
","
","
","
","
"
Hydroxyzine Pamoate Oral Capsules,Pfizer Pharmaceuticals,800-533-4535,Vistaril (Hydroxyzine Pamoate Oral Capsules) 25 mg Capsules; 100 count bottle (NDC 0069-5410-66),Revised,2/17/2021,"
","
","
","
",Psychiatry,Resolved,2/17/2021,"
",3/12/2019,"
","
","
","
","
","
","
"
Hydroxyzine Pamoate Oral Capsules,Pfizer Pharmaceuticals,800-533-4535,Vistaril (Hydroxyzine Pamoate Oral Capsules) 50 mg Capsules; 100 count bottle (NDC 0069-5420-66),Revised,2/17/2021,"
","
","
","
",Psychiatry,Resolved,2/17/2021,"
",3/12/2019,"
","
","
","
","
","
","
"
Hydroxyzine Pamoate Oral Capsules,Heritage Pharma,855-228-9470,Hydroxyzine Pamoate Caps 25 mg 100 count (NDC 14539-674-01),Revised,2/17/2021,"
","
","
","
",Psychiatry,Resolved,2/17/2021,"
",3/12/2019,"
","
","
","
","
","
","
"
Hydroxyzine Pamoate Oral Capsules,Heritage Pharma,855-228-9470,Hydroxyzine Pamoate Caps 25 mg 500 count (NDC 14539-674-05),Revised,2/17/2021,"
","
","
","
",Psychiatry,Resolved,2/17/2021,"
",3/12/2019,"
","
","
","
","
","
","
"
Hydroxyzine Pamoate Oral Capsules,Heritage Pharma,855-228-9470,Hydroxyzine Pamoate Caps 50 mg 100 count (NDC 14539-675-01),Revised,2/17/2021,"
","
","
","
",Psychiatry,Resolved,2/17/2021,"
",3/12/2019,"
","
","
","
","
","
","
"
Hydroxyzine Pamoate Oral Capsules,Heritage Pharma,855-228-9470,Hydroxyzine Pamoate Caps 50 mg 500 count (NDC 14539-675-05),Revised,2/17/2021,"
","
","
","
",Psychiatry,Resolved,2/17/2021,"
",3/12/2019,"
","
","
","
","
","
","
"
Imipenem and Cilastatin for Injection,Merck Sharp & Dohme Corp.,800-672-6372,500 mg  imipenem  equivalent  and  500 mg  cilastatin  equivalent  and  20 mg  sodium bicarbonate as a buffer in trays of 25 vials (NDC 0006-3516-59),Reverified,7/20/2021,Product is available,"For additional information, please contact: Merck National Service Center at 1-800-672-6372","
",Demand increase for the drug,Anti-Infective,Current,"
","
",6/16/2015,"
","
","
","
","
","
","
"
Imipenem and Cilastatin for Injection,"Fresenius Kabi USA, LLC",888-386-1300,"250 mg/250 mg per vial, single dose vial, sterile powder (NDC 63323-349-25)",Reverified,7/22/2021,Available,Check wholesalers for inventory,"
",Delay in shipping of the drug,Anti-Infective,Current,"
","
",5/22/2015,"
","
","
","
","
","
","
"
Imipenem and Cilastatin for Injection,"Fresenius Kabi USA, LLC",888-386-1300,"500 mg/500 mg per vial, single dose vial, sterile powder (NDC  63323-322-25)",Reverified,7/22/2021,Available,Check wholesaler for inventory,"
",Delay in shipping of the drug,Anti-Infective,Current,"
","
",5/22/2015,"
","
","
","
","
","
","
"
Indacterol Maleate (Arcapta Neohaler) Inhalation Powder,Sunovion Pharmaceuticals Inc.,888-669-6682,75mcg  (NDCs 63402-675-06 and 63402-675-30),New,3/10/2020,"
","
","
","
",Pulmonary/Allergy,To be Discontinued,3/10/2020,3/10/2020,3/10/2020,"
","
","
","
","
","
","
"
Indacterol Maleate and Glycopyrrolate (Utibron Neohaler) Inhalation Powder,Sunovion Pharmaceuticals Inc.,888-669-6682,"15.6mcg; 27.5mcg  (NDCs 63402-681-06, 63402-681-12, and 63402-681-60)",New,3/10/2020,"
","
","
","
",Pulmonary/Allergy,To be Discontinued,3/10/2020,3/10/2020,3/10/2020,"
","
","
","
","
","
","
"
